Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2013-03-26,16.482232851084,16.34910712420986,16.32058018273683,16.44419692911996,1314,524790.5247905249
2013-03-27,16.46004522993831,16.39031270633757,16.254017319299763,16.285713920936463,1277,501582.5015825016
2013-03-28,16.66924280074053,16.662903480413192,16.282544260772788,16.42834862830161,2457,1349728.3497283498
2013-04-01,16.99888745776221,16.662903480413192,16.534532243784554,16.7041090625409,1093,453141.45314145315
2013-04-02,16.76433260565063,16.62803721861282,16.58366197632144,16.75799328532329,1044,434373.4343734344
2013-04-03,16.735805664177597,16.49174183157501,16.46638455026565,16.68826076172255,1385,563937.5639375639
2013-04-04,16.53928673403006,16.4188396478106,16.36495542502821,16.53294741370272,1996,770736.7707367707
2013-04-05,16.44736658928363,16.36812508519188,16.23499935831774,16.33959814371885,1318,578697.5786975787
2013-04-08,16.46004522993831,16.46004522993831,16.3237498429005,16.3237498429005,1090,463728.46372846374
2013-04-09,16.590001296648783,16.3871430461739,16.29522290142747,16.590001296648783,1111,548490.5484905485
2013-04-10,16.40616100715592,16.40299134699225,16.27620494044545,16.38397338601023,1110,523563.5235635236
2013-04-11,16.49491149173868,16.44102726895629,16.38397338601023,16.38397338601023,1505,673689.6736896737
2013-04-12,16.55830469501208,16.5456260543574,16.39348236650124,16.40299134699225,903,378969.378969379
2013-04-15,16.44102726895629,16.06700736964323,16.05749838915222,16.285713920936463,2141,820719.8207198208
2013-04-16,16.371294745355552,16.36495542502821,16.04798940866121,16.11772193226195,1347,533265.5332655333
2013-04-17,16.39665202666491,16.38080372584656,16.2603566396271,16.33642848355518,1158,513633.51363351365
2013-04-18,16.49808115190235,16.3554464445372,16.298392561591143,16.39665202666491,1756,688995.688995689
2013-04-19,16.55196537468474,16.55196537468474,16.33642848355518,16.33642848355518,884,377286.3772863773
2013-04-22,16.53611707386639,16.456875569774642,16.33959814371885,16.53611707386639,680,306126.3061263061
2013-04-23,16.76433260565063,16.761162945486962,16.60267993730346,16.61535857795814,981,411492.4114924115
2013-04-24,16.94183357481615,16.91647629350679,16.73263600401393,16.799198867451,713,351555.3515553516
2013-04-25,17.024244739071573,16.906967313015784,16.788105056878155,17.01473575858056,972,363030.36303036305
2013-04-26,16.93232459432514,16.691430421886217,16.68826076172255,16.906967313015784,1119,455802.45580245584
2013-04-29,16.87844037154275,16.783350566632652,16.68192144139521,16.7041090625409,1188,482298.4822984823
2013-04-30,16.9576818756345,16.81821682843302,16.567813675503093,16.94500323497982,2113,1000858.0008580008
2013-05-01,16.9576818756345,16.74531464466861,16.65656416008585,16.738975324341272,1148,479373.4793734794
2013-05-02,16.84040444957871,16.697769742213563,16.62803721861282,16.74848430483228,818,332202.3322023322
2013-05-03,16.82455614876036,16.78018090646898,16.66924280074053,16.796029207287333,900,508062.5080625081
2013-05-06,16.92915493416147,16.89111901219743,16.751653964995953,16.751653964995953,835,339348.33934833936
2013-05-07,17.073374471608457,17.071789641526617,16.90379765285211,16.91330663334312,750,324735.3247353248
2013-05-08,17.097146922835982,17.05911100087194,16.99254813743487,17.084468282181298,1131,535404.5354045355
2013-05-09,17.10031658299965,16.967190856125512,16.93866391465248,17.09397726267231,816,315426.3154263154
2013-05-10,17.043262700053592,17.033753719562583,16.91013697317945,16.93549425448881,564,263763.26376326376
2013-05-13,17.15420080578204,17.10348624316332,16.979869496780193,16.979869496780193,931,509418.50941850943
2013-05-14,17.31902313429288,17.27147823183783,17.08129862201763,17.08129862201763,714,367995.367995368
2013-05-15,17.27781755216517,17.25562993101948,17.1795580870914,17.195406387909753,929,437199.43719943723
2013-05-16,17.23027264971012,16.93866391465248,16.93866391465248,17.2112546887281,1488,627099.6270996272
2013-05-17,17.00205711792588,16.979869496780193,16.88161003170642,16.9576818756345,1255,513312.5133125133
2013-05-20,17.01473575858056,16.93549425448881,16.8942886723611,16.8942886723611,1027,438036.4380364381
2013-05-21,16.9576818756345,16.716787703195582,16.65973382024952,16.94500323497982,1534,697710.6977106978
2013-05-22,16.75799328532329,16.526608093375383,16.475893530756657,16.69460008204989,1227,504837.5048375049
2013-05-23,16.651809669840343,16.63437653894016,16.31741052257316,16.39031270633757,1750,667209.6672096673
2013-05-24,16.58683163648511,16.5773226559941,16.43151828846528,16.58683163648511,751,363210.3632103632
2013-05-28,16.71361804303191,16.40299134699225,16.39031270633757,16.66607314057686,1381,681435.6814356814
2013-05-29,16.42834862830161,16.35861610470087,16.254017319299763,16.32058018273683,1253,621456.6214566214
2013-05-30,16.55196537468474,16.52977775353905,16.39031270633757,16.40299134699225,1331,574803.5748035748
2013-05-31,16.52977775353905,16.23182969815407,16.21915105749939,16.43468794862895,1864,1503718.5037185038
2013-06-03,16.3237498429005,16.32058018273683,16.15575785422599,16.25084765913609,1667,747975.747975748
2013-06-04,16.371294745355552,16.34910712420986,16.24767799897242,16.36812508519188,1205,524010.52401052404
2013-06-05,16.326919503064172,16.11772193226195,16.11772193226195,16.27937460060912,1939,765162.7651627652
2013-06-06,16.38397338601023,16.38397338601023,16.06066804931589,16.09870397127993,1283,588984.588984589
