Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2020-09-30,11.41,9.5,9.12,10.0,71515,132610649
2020-10-01,10.09,9.46,9.23,9.7,22073,24484654
2020-10-02,9.28,9.2,8.94,9.0,7482,9071376
2020-10-05,9.48,9.03,8.92,9.4,5738,4408308
2020-10-06,10.17,9.9,8.9,9.02,12334,23129607
2020-10-07,10.48,10.0,10.0,10.0,9486,7956038
2020-10-08,10.4,10.0,9.99,10.3,4651,4837196
2020-10-09,10.19,9.95,9.89,10.19,2486,2980777
2020-10-12,10.03,9.89,9.66,10.0,2687,2529745
2020-10-13,9.88,9.47,9.41,9.88,3636,3086479
2020-10-14,9.655,9.34,9.3,9.5,2062,1722731
2020-10-15,9.91,9.91,9.18,9.25,2138,1693243
2020-10-16,9.95,9.71,9.66,9.9,2440,1501169
2020-10-19,9.82,9.57,9.53,9.75,2197,1406620
2020-10-20,9.655,9.27,9.27,9.6,1747,2035157
2020-10-21,9.475,9.2,9.2,9.3,2009,1205519
2020-10-22,9.75,9.68,9.23,9.37,2911,1853459
2020-10-23,9.82,9.49,9.475,9.73,3237,2128994
2020-10-26,9.97,9.95,9.6,9.72,4412,2954475
2020-10-27,11.04,10.95,9.92,10.0,8847,8022155
2020-10-28,10.985,10.85,10.11,10.68,6093,3934307
2020-10-29,11.1,10.75,10.56,10.95,3967,2656624
2020-10-30,10.66,10.13,9.85,10.61,4500,3017863
2020-11-02,10.555,10.54,10.23,10.23,2509,1568460
2020-11-03,10.935,10.5,10.445,10.57,5188,2767140
2020-11-04,10.91,10.72,10.55,10.82,3283,1724853
2020-11-05,12.13,11.88,10.86,10.86,9952,6890349
2020-11-06,14.96,13.83,12.05,12.13,24711,11268086
2020-11-09,15.9,14.67,14.11,15.0,17247,8848426
2020-11-10,15.01,14.0,13.19,15.0,8124,4774747
2020-11-11,15.97,15.96,14.4,14.57,8737,4756721
2020-11-12,17.05,14.58,14.42,16.64,20733,10716421
2020-11-13,16.0,15.8,14.5,14.58,21281,11954946
2020-11-16,16.1,15.93,15.01,15.8,17921,11326223
2020-11-17,18.74,17.85,16.18,16.28,32932,15259784
2020-11-18,19.25,17.9,17.55,18.29,24895,11334999
2020-11-19,18.98,18.98,17.97,18.5,14494,7286744
2020-11-20,19.66,18.15,18.01,19.0,18881,8816674
2020-11-23,21.445,21.04,18.57,18.66,22650,12615024
2020-11-24,24.27,23.82,20.63,22.3,35764,17490804
2020-11-25,29.75,29.05,23.7,24.0,65381,25916410
2020-11-27,33.49,27.66,26.12,31.39,68249,24437846
2020-11-30,30.15,27.11,24.11,28.24,44801,15577556
2020-12-01,28.03,25.67,24.45,28.01,27253,8889196
2020-12-02,23.4,22.51,21.15,22.02,34182,15516859
2020-12-03,25.4,24.03,23.5,23.53,24101,8776293
2020-12-04,25.23,23.85,23.52,24.8,17072,7701903
2020-12-07,29.0,28.94,24.44,24.45,35920,12797270
2020-12-08,31.23,28.59,27.25,30.6,38154,13052472
2020-12-09,28.85,26.63,25.34,28.6,24897,8623653
2020-12-10,28.04,27.04,25.16,25.55,14399,5053561
2020-12-11,28.26,27.2,26.06,27.1,16139,5092738
