Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2013-03-26,11.137688848225384,11.076937818144152,11.026311959743127,11.117438504864971,516,329004.63149280596
2013-03-27,11.135157555305334,11.119969797785027,10.993405151782463,11.03137454558323,487,307117.7893230856
2013-03-28,11.23894056502743,11.23134668626727,11.069343939383998,11.135157555305334,693,672116.7418243833
2013-04-01,11.271847372988093,11.175658242026149,11.137688848225384,11.24400315086753,464,369207.5711883663
2013-04-02,11.281972544668298,11.261722201307894,11.19843987830661,11.23640927210738,596,357351.213972911
2013-04-03,11.340192281829475,11.195908585386562,11.1781895349462,11.297160302188612,722,682288.9765660234
2013-04-04,11.271847372988093,11.24147185794748,11.20097117122666,11.22375280750712,718,429565.98065070686
2013-04-05,11.274378665908147,11.261722201307894,11.142751434065486,11.150345312825632,511,363027.95545779454
2013-04-08,11.352848746429734,11.352848746429734,11.233877979187326,11.259190908387842,404,331198.3782021842
2013-04-09,11.449037877391676,11.393349433150554,11.319941938469068,11.403474604830755,667,474311.66353214893
2013-04-10,11.423724948191172,11.413599776510962,11.342723574749531,11.423724948191172,788,555193.4172094578
2013-04-11,11.527507957913272,11.489538564112499,11.40600589775081,11.436381412791425,378,260650.85902351598
2013-04-12,11.535101836673425,11.449037877391676,11.400943311910707,11.479413392432296,400,305882.5411759588
2013-04-15,11.438912705711473,11.216158928746971,11.20097117122666,11.436381412791425,937,742492.1362612388
2013-04-16,11.390818140230504,11.3857555543904,11.216158928746971,11.271847372988093,624,404422.26836629416
2013-04-17,11.335129695989377,11.20097117122666,11.183252120786303,11.335129695989377,771,533995.0740069884
2013-04-18,11.271847372988093,11.076937818144152,11.04403101018349,11.249065736707633,712,457274.6890876234
2013-04-19,11.24147185794748,11.20097117122666,11.069343939383998,11.107313333184768,647,435073.9723887151
2013-04-22,11.228815393347228,11.185783413706353,11.076937818144152,11.19084599954646,378,248632.50205106047
2013-04-23,11.40600589775081,11.22375280750712,11.216158928746971,11.226284100427177,1027,713889.0541658833
2013-04-24,11.23640927210738,11.107313333184768,11.028843252663183,11.19084599954646,946,792428.5613565637
2013-04-25,11.16553307034595,11.119969797785027,11.089594282744407,11.137688848225384,411,274437.71334322414
2013-04-26,11.112375919024867,10.968092222581948,10.922528950021027,11.107313333184768,679,457021.5644673105
2013-04-29,11.018718080982975,10.914935071260876,10.874434384540058,11.003530323462662,561,599115.6013261486
2013-04-30,10.990873858862406,10.990873858862406,10.864309212859848,10.909872485420774,564,726913.1596297153
2013-05-01,11.01365549514287,10.84912145533954,10.831402404899185,10.990873858862406,1099,698212.2026811723
2013-05-02,10.902278606660621,10.836464990739287,10.798495596938517,10.892153434980411,546,440470.5892937857
2013-05-03,10.935185414621285,10.864309212859848,10.808620768618727,10.92506024294108,656,504966.7425495074
2013-05-06,10.919997657100977,10.828871111979135,10.78583913233826,10.874434384540058,658,465712.1764313861
